author_type,url,location,deal_type,accommodation_type,price,year_of_construction,house_material_type,living_meters,floors_count,underground,creation_date
realtor_based,https://www.cian.ru/rent/flat/317908280/,Москва,rent_long,flat,330000.0,1933.0,unknown,30.0,5,"Пушкинская, Тверская, Маяковская, Баррикадная, Чеховская, Краснопресненская, Арбатская",2025-05-23
realtor_based,https://www.cian.ru/rent/flat/318901036/,Москва,rent_long,flat,330000.0,2024.0,monolith,45.0,34,"Парк Победы, Поклонная, Кутузовская, Кутузовская",2025-06-19
realtor_based,https://www.cian.ru/rent/flat/319690879/,Москва,rent_long,flat,335000.0,,unknown,50.0,67,"Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Москва-Сити",2025-07-12
realtor_based,https://www.cian.ru/rent/flat/317368766/,Москва,rent_long,flat,340000.0,,unknown,30.0,78,"Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-05-11
realtor_based,https://www.cian.ru/rent/flat/319108160/,Москва,rent_long,flat,350000.0,1957.0,brick,30.0,5,"Белорусская, Маяковская, Белорусская, Пушкинская, Тверская, Баррикадная, Новослободская",2025-06-25
realtor_based,https://www.cian.ru/rent/flat/309492699/,Москва,rent_long,flat,350000.0,2005.0,monolith,30.0,22,"Минская, Ломоносовский проспект, Минская",2024-11-04
realtor_based,https://www.cian.ru/rent/flat/317981100/,Москва,rent_long,flat,350000.0,2016.0,brick,30.0,10,"Чкаловская, Курская, Курская, Площадь Ильича, Римская, Таганская, Серп и Молот",2025-05-26
realtor_based,https://www.cian.ru/rent/flat/319268210/,Москва,rent_long,flat,350000.0,,monolithBrick,70.0,8,"Тульская, Пролетарская, Крестьянская застава",2025-06-30
realtor_based,https://www.cian.ru/rent/flat/284095966/,Москва,rent_long,flat,350000.0,2021.0,monolith,30.0,26,"Давыдково, Матвеевская, Аминьевская",2023-02-24
realtor_based,https://www.cian.ru/rent/flat/319608116/,Москва,rent_long,flat,350000.0,2020.0,monolith,55.0,78,"Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/317648542/,Москва,rent_long,flat,370000.0,,unknown,30.0,78,"Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-05-17
realtor_not_commerce,https://www.cian.ru/rent/flat/300832673/,Москва,rent_long,flat,370000.0,2016.0,monolith,58.0,8,"Крестьянская застава, Пролетарская, Тульская",2024-04-15
realtor_based,https://www.cian.ru/rent/flat/319342415/,Москва,rent_long,flat,380000.0,2018.0,monolithBrick,87.0,12,"Раменки, Ломоносовский проспект, Матвеевская",2025-07-02
realtor_based,https://www.cian.ru/rent/flat/319625048/,Москва,rent_long,flat,380000.0,2020.0,monolith,80.0,78,"Москва-Сити, Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Шелепиха, Шелепиха",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/319543373/,Москва,rent_long,flat,390000.0,1998.0,monolith,63.0,25,"Мичуринский проспект, Мичуринский проспект, Проспект Вернадского, Проспект Вернадского, Раменки",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/319066585/,Москва,rent_long,flat,390000.0,2014.0,monolith,54.0,75,"Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Москва-Сити, Москва-Сити, Шелепиха",2025-06-24
realtor_based,https://www.cian.ru/rent/flat/319039040/,Москва,rent_long,flat,400000.0,2017.0,monolith,30.0,18,"Шаболовская, Ленинский проспект, Площадь Гагарина, Тульская",2025-06-24
realtor_based,https://www.cian.ru/rent/flat/317271453/,Москва,rent_long,flat,400000.0,2017.0,monolith,30.0,36,"Минская, Минская, Ломоносовский проспект",2025-05-08
realtor_based,https://www.cian.ru/rent/flat/319669381/,Москва,rent_long,flat,400000.0,,unknown,43.0,40,"ЦСКА, Аэропорт, Петровский Парк, Динамо",2025-07-11
realtor_not_commerce,https://www.cian.ru/rent/flat/318509527/,Москва,rent_long,flat,400000.0,2022.0,monolith,70.0,24,"Раменки, Ломоносовский проспект, Мичуринский проспект",2025-06-08
realtor_based,https://www.cian.ru/rent/flat/317217035/,Москва,rent_long,flat,415000.0,,unknown,30.0,85,"Москва-Сити, Деловой центр, Деловой центр, Деловой центр, Москва-Сити, Москва-Сити, Шелепиха, Шелепиха",2025-05-06
realtor_based,https://www.cian.ru/rent/flat/318355920/,Москва,rent_long,flat,450000.0,2002.0,monolith,30.0,7,"Кропоткинская, Парк Культуры, Смоленская, Боровицкая",2025-06-04
realtor_based,https://www.cian.ru/rent/flat/319741863/,Москва,rent_long,flat,450000.0,,unknown,45.0,7,"Курская, Бауманская, Комсомольская, Красные ворота, Чкаловская, Курская",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/318643335/,Москва,rent_long,flat,450000.0,,unknown,30.0,61,"Деловой центр, Москва-Сити, Деловой центр, Москва-Сити, Деловой центр",2025-06-11
realtor_based,https://www.cian.ru/rent/flat/302571689/,Москва,rent_long,flat,450000.0,,unknown,57.4,9,"Маяковская, Тверская, Пушкинская, Чеховская, Белорусская, Новослободская, Белорусская, Менделеевская",2024-05-27
realtor_not_commerce,https://www.cian.ru/rent/flat/308852289/,Москва,rent_long,flat,480000.0,,unknown,70.0,7,"Павелецкая, Новокузнецкая, Таганская",2024-10-20
realtor_not_commerce,https://www.cian.ru/rent/flat/305889251/,Москва,rent_long,flat,90000.0,1928.0,block,30.0,6,"Преображенская площадь, Сокольники, Сокольники",2024-08-13
realtor_not_commerce,https://www.cian.ru/rent/flat/312862886/,Москва,rent_long,flat,115000.0,1949.0,block,45.0,8,"Белорусская, Белорусская, Динамо",2025-01-27
realtor_not_commerce,https://www.cian.ru/rent/flat/290481167/,Москва,rent_long,flat,200000.0,2021.0,monolithBrick,30.0,30,"Водный стадион, Балтийская, Войковская",2023-07-26
realtor_not_commerce,https://www.cian.ru/rent/flat/319707879/,Москва,rent_long,flat,25000.0,,unknown,13.0,5,"Профсоюзная, Академическая",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/319480239/,Москва,rent_long,flat,30000.0,1970.0,block,20.0,12,"Щёлковская, Первомайская",2025-07-06
realtor_based,https://www.cian.ru/rent/flat/319774355/,Москва,rent_long,flat,32000.0,1993.0,panel,19.0,14,"Зеленоград — Крюково, Фирсановская, Сходня",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/319708956/,Москва,rent_long,flat,35000.0,,unknown,30.0,5,"Хорошёво, Народное Ополчение, Полежаевская, Хорошёвская, Зорге",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/319403700/,Москва,rent_long,flat,35000.0,,unknown,17.0,3,"Апрелевка, Победа, Крёкшино",2025-07-03
realtor_based,https://www.cian.ru/rent/flat/276586396/,Москва,rent_long,flat,38000.0,1974.0,block,20.0,12,,2022-08-01
realtor_not_commerce,https://www.cian.ru/rent/flat/319703180/,Москва,rent_long,flat,38000.0,,unknown,30.0,28,"Пятницкое шоссе, Митино, Волоколамская",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/319069110/,Москва,rent_long,flat,38000.0,2025.0,unknown,30.0,28,"ЗИЛ, Автозаводская",2025-06-24
realtor_not_commerce,https://www.cian.ru/rent/flat/319708681/,Москва,rent_long,flat,39000.0,,unknown,16.0,5,"Моссельмаш, Грачёвская, Коптево",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319788447/,Москва,rent_long,flat,40000.0,,unknown,20.0,12,"Улица Академика Янгеля, Красный Строитель, Покровское",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319786277/,Москва,rent_long,flat,40000.0,,unknown,18.0,5,"Окская, Кузьминки, Рязанский проспект",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319785223/,Москва,rent_long,flat,40000.0,,unknown,18.0,5,"Войковская, Красный Балтиец, Коптево",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319707883/,Москва,rent_long,flat,40000.0,,unknown,21.0,9,"Шипиловская, Красногвардейская, Зябликово",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319765234/,Москва,rent_long,flat,40000.0,,unknown,19.0,17,"Некрасовка, Лухмановская, Люберцы",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319600819/,Москва,rent_long,flat,40000.0,,unknown,35.0,4,"Бунинская аллея, Силикатная, Щербинка",2025-07-09
realtor_based,https://www.cian.ru/rent/flat/319599137/,Москва,rent_long,flat,40000.0,,unknown,35.0,4,"Бунинская аллея, Силикатная, Щербинка",2025-07-09
realtor_based,https://www.cian.ru/rent/flat/157210344/,Москва,rent_long,flat,40000.0,,block,19.0,17,"Медведково, Бабушкинская, Свиблово",2017-05-10
realtor_based,https://www.cian.ru/rent/flat/319735815/,Москва,rent_long,flat,40000.0,,unknown,18.0,5,"Текстильщики, Текстильщики, Новохохловская",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319403639/,Москва,rent_long,flat,40000.0,,unknown,19.6,14,"Бунинская аллея, Щербинка, Бутово",2025-07-03
realtor_not_commerce,https://www.cian.ru/rent/flat/319703641/,Москва,rent_long,flat,40000.0,,unknown,13.0,12,"Солнцево, Новопеределкино, Саларьево",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/319100005/,Москва,rent_long,flat,40000.0,,unknown,21.0,9,"Марьино, Курьяново, Перерва",2025-06-25
realtor_not_commerce,https://www.cian.ru/rent/flat/318917539/,Москва,rent_long,flat,40000.0,2006.0,panel,19.0,17,"Улица Академика Янгеля, Красный Строитель, Аннино",2025-06-20
realtor_not_commerce,https://www.cian.ru/rent/flat/319624345/,Москва,rent_long,flat,40000.0,2007.0,unknown,16.0,17,Ольховая,2025-07-10
realtor_not_commerce,https://www.cian.ru/rent/flat/296348232/,Москва,rent_long,flat,40000.0,1977.0,panel,19.0,9,"Ясенево, Новоясеневская, Битцевский парк",2023-12-14
realtor_not_commerce,https://www.cian.ru/rent/flat/317964963/,Москва,rent_long,flat,41000.0,,unknown,12.0,14,"Молжаниново, Новоподрезково, Химки",2025-05-25
realtor_not_commerce,https://www.cian.ru/rent/flat/319195172/,Москва,rent_long,flat,41500.0,,unknown,21.0,12,"Кузьминки, Волжская, Текстильщики",2025-06-27
realtor_based,https://www.cian.ru/rent/flat/319785071/,Москва,rent_long,flat,42000.0,,unknown,20.0,16,"Щёлковская, Первомайская",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319759953/,Москва,rent_long,flat,42000.0,,unknown,30.0,9,"Медведково, Свиблово, Бабушкинская",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/319235419/,Москва,rent_long,flat,42000.0,,unknown,19.0,15,"Улица Скобелевская, Бутово, Бульвар Адмирала Ушакова",2025-06-30
realtor_not_commerce,https://www.cian.ru/rent/flat/319702960/,Москва,rent_long,flat,43000.0,2022.0,monolith,30.0,15,"Бунинская аллея, Щербинка, Силикатная",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319749851/,Москва,rent_long,flat,45000.0,,unknown,19.0,9,"Планерная, Сходненская, Трикотажная",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319785500/,Москва,rent_long,flat,45000.0,,unknown,30.0,5,"Коптево, Лихоборы, Красный Балтиец",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/312378606/,Москва,rent_long,flat,45000.0,1976.0,panel,20.0,16,"Орехово, Домодедовская, Шипиловская",2025-01-15
realtor_based,https://www.cian.ru/rent/flat/319781861/,Москва,rent_long,flat,45000.0,,unknown,30.0,9,"Улица Горчакова, Бульвар Адмирала Ушакова, Бунинская аллея",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319601144/,Москва,rent_long,flat,45000.0,,unknown,23.0,5,"Молодёжная, Рабочий посёлок, Сетунь",2025-07-09
realtor_based,https://www.cian.ru/rent/flat/319781414/,Москва,rent_long,flat,45000.0,,unknown,30.0,5,"Народное Ополчение, Октябрьское поле",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319781057/,Москва,rent_long,flat,45000.0,,unknown,30.0,17,"Некрасовка, Лухмановская, Улица Дмитриевского",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319725610/,Москва,rent_long,flat,45000.0,,unknown,25.0,9,"Сетунь, Рабочий посёлок, Молодёжная",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319134518/,Москва,rent_long,flat,45000.0,,brick,16.0,5,"Текстильщики, Кузьминки, Текстильщики",2025-06-26
realtor_based,https://www.cian.ru/rent/flat/294999322/,Москва,rent_long,flat,45000.0,1978.0,panel,16.0,9,"Домодедовская, Зябликово, Красногвардейская",2023-11-13
realtor_based,https://www.cian.ru/rent/flat/319706654/,Москва,rent_long,flat,45000.0,,unknown,20.0,5,"Давыдково, Кунцевская, Кунцевская",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319767214/,Москва,rent_long,flat,45000.0,,unknown,30.0,17,"Пыхтино, Рассказовка, Новопеределкино",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319664800/,Москва,rent_long,flat,45000.0,,unknown,32.0,5,Народное Ополчение,2025-07-11
realtor_based,https://www.cian.ru/rent/flat/319766638/,Москва,rent_long,flat,45000.0,,unknown,19.5,12,"Братиславская, Люблино, Марьино",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319705824/,Москва,rent_long,flat,45000.0,,unknown,15.0,6,"Бунинская аллея, Улица Горчакова, Бульвар Адмирала Ушакова",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319704264/,Москва,rent_long,flat,45000.0,,unknown,30.0,24,"Рассказовка, Мичуринец, Новопеределкино",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/275398262/,Москва,rent_long,flat,45000.0,1959.0,brick,21.0,5,"Нагорная, Крымская, Крымская",2022-07-01
realtor_based,https://www.cian.ru/rent/flat/309774499/,Москва,rent_long,flat,45000.0,1975.0,panel,21.0,9,"Отрадное, Ботанический сад, Владыкино",2024-11-11
realtor_based,https://www.cian.ru/rent/flat/319678825/,Москва,rent_long,flat,45000.0,,unknown,20.0,12,"Домодедовская, Зябликово, Орехово",2025-07-11
realtor_based,https://www.cian.ru/rent/flat/249995948/,Москва,rent_long,flat,45000.0,2003.0,panel,20.0,17,"Люблино, Братиславская, Волжская",2021-02-02
realtor_based,https://www.cian.ru/rent/flat/319053445/,Москва,rent_long,flat,45000.0,,unknown,20.0,12,"Щёлковская, Первомайская",2025-06-24
realtor_based,https://www.cian.ru/rent/flat/319008316/,Москва,rent_long,flat,45000.0,1991.0,panel,20.0,22,"Трикотажная, Волоколамская, Митино",2025-06-23
realtor_not_commerce,https://www.cian.ru/rent/flat/319769902/,Москва,rent_long,flat,45000.0,,unknown,19.0,17,"Озёрная, Юго-Западная, Очаково",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/319664867/,Москва,rent_long,flat,45000.0,1979.0,monolith,19.0,12,"Строгино, Мякинино",2025-07-11
realtor_not_commerce,https://www.cian.ru/rent/flat/268611189/,Москва,rent_long,flat,45000.0,1974.0,panel,18.0,12,"Беломорская, Ховрино, Ховрино",2022-01-02
realtor_not_commerce,https://www.cian.ru/rent/flat/302861373/,Москва,rent_long,flat,45000.0,1965.0,block,30.0,9,"Сходненская, Трикотажная, Планерная",2024-06-02
realtor_not_commerce,https://www.cian.ru/rent/flat/319253572/,Москва,rent_long,flat,45000.0,,unknown,30.8,5,"Перово, Кусково, Новогиреево",2025-06-30
realtor_not_commerce,https://www.cian.ru/rent/flat/319404904/,Москва,rent_long,flat,45000.0,,unknown,18.0,9,"Пражская, Южная, Чертановская",2025-07-03
realtor_based,https://www.cian.ru/rent/flat/319708286/,Москва,rent_long,flat,47000.0,,unknown,19.1,17,"Некрасовка, Лухмановская, Люберцы",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/309989208/,Москва,rent_long,flat,47000.0,2022.0,monolith,15.0,18,"Некрасовка, Лухмановская, Улица Дмитриевского",2024-11-15
realtor_not_commerce,https://www.cian.ru/rent/flat/261982109/,Москва,rent_long,flat,47000.0,1993.0,panel,20.0,14,Пражская,2021-08-09
realtor_not_commerce,https://www.cian.ru/rent/flat/282872033/,Москва,rent_long,flat,47000.0,1962.0,panel,20.0,5,"Кузьминки, Волжская, Текстильщики",2023-01-25
realtor_not_commerce,https://www.cian.ru/rent/flat/319173461/,Москва,rent_long,flat,47000.0,1979.0,panel,19.0,9,"Строгино, Мякинино",2025-06-27
realtor_not_commerce,https://www.cian.ru/rent/flat/316875705/,Москва,rent_long,flat,47000.0,2023.0,unknown,20.0,14,"Кокошкино, Санино, Крёкшино",2025-04-28
realtor_based,https://www.cian.ru/rent/flat/319702121/,Москва,rent_long,flat,48000.0,,monolith,14.0,33,"Бескудниково, Бибирево, Дегунино",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319213645/,Москва,rent_long,flat,48000.0,,unknown,18.0,17,"Митино, Пятницкое шоссе, Волоколамская",2025-06-28
realtor_not_commerce,https://www.cian.ru/rent/flat/319215306/,Москва,rent_long,flat,48000.0,2013.0,brick,31.0,16,"Щербинка, Бунинская аллея, Силикатная",2025-06-28
realtor_not_commerce,https://www.cian.ru/rent/flat/317290605/,Москва,rent_long,flat,48000.0,2025.0,monolithBrick,14.0,17,"Новоподрезково, Сходня, Фирсановская",2025-05-08
realtor_not_commerce,https://www.cian.ru/rent/flat/314398780/,Москва,rent_long,flat,48000.0,,unknown,30.0,17,"Щербинка, Бульвар Дмитрия Донского, Улица Скобелевская",2025-03-02
realtor_not_commerce,https://www.cian.ru/rent/flat/319537161/,Москва,rent_long,flat,48000.0,2013.0,monolith,16.0,20,Царицыно,2025-07-08
realtor_based,https://www.cian.ru/rent/flat/315032869/,Москва,rent_long,flat,49000.0,1973.0,block,29.0,12,"Выхино, Выхино, Рязанский проспект, Вешняки, Юго-Восточная",2025-03-17
realtor_not_commerce,https://www.cian.ru/rent/flat/319629725/,Москва,rent_long,flat,49000.0,,unknown,25.0,17,"Щербинка, Бутово, Бунинская аллея",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/319707794/,Москва,rent_long,flat,49000.0,,unknown,30.0,20,"Ботанический сад, Свиблово, Владыкино",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/316191999/,Москва,rent_long,flat,49000.0,2006.0,panel,19.0,14,"Щёлковская, Первомайская, Измайловская",2025-04-11
realtor_not_commerce,https://www.cian.ru/rent/flat/305353989/,Москва,rent_long,flat,49000.0,1997.0,panel,20.0,13,"Марьино, Братиславская, Борисово",2024-07-31
realtor_based,https://www.cian.ru/rent/flat/319785088/,Москва,rent_long,flat,50000.0,1961.0,unknown,19.0,5,"Дмитровская, Гражданская, Савёловская",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319737866/,Москва,rent_long,flat,50000.0,,unknown,20.0,5,"Люблино, Депо, Братиславская",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319780714/,Москва,rent_long,flat,50000.0,,unknown,30.0,9,"Бибирево, Отрадное, Свиблово",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319739061/,Москва,rent_long,flat,50000.0,,unknown,25.0,9,"Коломенская, Кленовый бульвар, Автозаводская",2025-07-14
realtor_based,https://www.cian.ru/rent/flat/319778771/,Москва,rent_long,flat,50000.0,,unknown,21.0,9,"Новогиреево, Новогиреево, Перово",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319778504/,Москва,rent_long,flat,50000.0,,unknown,27.0,9,"Кунцевская, Кунцевская, Рабочий посёлок, Давыдково",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319766524/,Москва,rent_long,flat,50000.0,,unknown,30.0,7,"Селигерская, Дегунино, Яхромская, Бескудниково",2025-07-15
realtor_based,https://www.cian.ru/rent/flat/319623525/,Москва,rent_long,flat,50000.0,,unknown,30.0,16,"Свиблово, Бабушкинская, Отрадное",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/319706639/,Москва,rent_long,flat,50000.0,,unknown,18.7,9,"Пражская, Покровское, Улица Академика Янгеля",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319610990/,Москва,rent_long,flat,50000.0,,unknown,20.0,5,"Молодёжная, Рабочий посёлок, Сетунь",2025-07-10
realtor_based,https://www.cian.ru/rent/flat/319556939/,Москва,rent_long,flat,50000.0,1990.0,panel,22.0,14,"Зеленоград — Крюково, Фирсановская, Сходня",2025-07-08
realtor_based,https://www.cian.ru/rent/flat/319712433/,Москва,rent_long,flat,50000.0,1981.0,panel,18.0,16,"Пражская, Улица Академика Янгеля, Южная",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/156879635/,Москва,rent_long,flat,50000.0,1974.0,block,17.6,14,"Выхино, Юго-Восточная, Выхино",2017-04-30
realtor_based,https://www.cian.ru/rent/flat/319240647/,Москва,rent_long,flat,50000.0,,unknown,18.0,14,"Потапово, Ольховая, Бунинская аллея",2025-06-30
realtor_based,https://www.cian.ru/rent/flat/319695669/,Москва,rent_long,flat,50000.0,1972.0,block,24.0,14,"Зюзино, Каховская, Севастопольская",2025-07-12
realtor_based,https://www.cian.ru/rent/flat/278351859/,Москва,rent_long,flat,50000.0,1967.0,panel,28.0,5,"Бескудниково, Бибирево, Яхромская",2022-09-16
realtor_based,https://www.cian.ru/rent/flat/166029450/,Москва,rent_long,flat,50000.0,1962.0,panel,20.0,5,"Проспект Вернадского, Проспект Вернадского, Мичуринский проспект, Мичуринский проспект",2017-11-03
realtor_based,https://www.cian.ru/rent/flat/319390002/,Москва,rent_long,flat,50000.0,,unknown,30.0,13,"Бунинская аллея, Силикатная, Остафьево",2025-07-03
realtor_based,https://www.cian.ru/rent/flat/319500661/,Москва,rent_long,flat,50000.0,,panel,30.0,12,"Новокосино, Реутов, Новогиреево",2025-07-07
realtor_based,https://www.cian.ru/rent/flat/259546187/,Москва,rent_long,flat,50000.0,1960.0,panel,31.0,5,"Первомайская, Щёлковская, Измайловская",2021-06-26
realtor_not_commerce,https://www.cian.ru/rent/flat/319646617/,Москва,rent_long,flat,50000.0,,unknown,30.0,4,"Румянцево, Саларьево, Тютчевская",2025-07-11
realtor_based,https://www.cian.ru/rent/flat/319711577/,Москва,rent_long,flat,50000.0,,unknown,30.0,5,"Перово, Новогиреево, Кусково",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/305553276/,Москва,rent_long,flat,50000.0,2005.0,brick,30.0,12,"Лухмановская, Улица Дмитриевского, Некрасовка",2024-08-04
realtor_not_commerce,https://www.cian.ru/rent/flat/319783670/,Москва,rent_long,flat,50000.0,2021.0,monolith,30.0,25,"Коммунарка, Ольховая",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/319781792/,Москва,rent_long,flat,50000.0,,unknown,32.0,9,"Покровское, Красный Строитель, Улица Академика Янгеля",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/319780720/,Москва,rent_long,flat,50000.0,,unknown,30.5,12,"Нагатинский Затон, Кленовый бульвар",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/288110930/,Москва,rent_long,flat,50000.0,1966.0,brick,30.0,9,"Коломенская, Кленовый бульвар",2023-05-31
realtor_not_commerce,https://www.cian.ru/rent/flat/319770022/,Москва,rent_long,flat,50000.0,,unknown,26.0,12,"Строгино, Щукинская",2025-07-15
realtor_not_commerce,https://www.cian.ru/rent/flat/319711041/,Москва,rent_long,flat,50000.0,,unknown,22.0,17,"Рассказовка, Мичуринец, Новопеределкино",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/319651942/,Москва,rent_long,flat,50000.0,1998.0,panel,20.0,22,"Солнцево, Говорово, Солнечная",2025-07-11
realtor_based,https://www.cian.ru/rent/flat/319711990/,Москва,rent_long,flat,50000.0,,unknown,30.0,14,"Улица Дмитриевского, Лухмановская, Косино",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/319528184/,Москва,rent_long,flat,50000.0,,unknown,22.0,17,"Выхино, Вешняки, Выхино, Рязанский проспект",2025-07-08
realtor_not_commerce,https://www.cian.ru/rent/flat/319725992/,Москва,rent_long,flat,50000.0,,unknown,20.0,14,"Филёвский парк, Багратионовская, Пионерская, Славянский бульвар",2025-07-14
realtor_not_commerce,https://www.cian.ru/rent/flat/304323945/,Москва,rent_long,flat,50000.0,2023.0,unknown,30.0,14,"Ольховая, Коммунарка, Новомосковская",2024-07-06
realtor_not_commerce,https://www.cian.ru/rent/flat/319707063/,Москва,rent_long,flat,50000.0,,unknown,30.0,33,"Перерва, Братиславская, Марьино",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/301246774/,Москва,rent_long,flat,50000.0,2020.0,monolith,30.0,9,"Филатов Луг, Прокшино, Саларьево",2024-04-25
realtor_not_commerce,https://www.cian.ru/rent/flat/319708377/,Москва,rent_long,flat,50000.0,,unknown,12.0,14,"Саларьево, Филатов Луг, Прокшино",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/319705908/,Москва,rent_long,flat,50000.0,1965.0,panel,31.0,5,"Царицыно, Кантемировская",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/319705125/,Москва,rent_long,flat,50000.0,,unknown,30.0,17,"Зеленоград — Крюково, Фирсановская, Сходня",2025-07-13
realtor_not_commerce,https://www.cian.ru/rent/flat/319611141/,Москва,rent_long,flat,50000.0,,unknown,30.0,9,"Щёлковская, Первомайская",2025-07-10
realtor_not_commerce,https://www.cian.ru/rent/flat/319190882/,Москва,rent_long,flat,50000.0,,unknown,30.0,5,"Речной вокзал, Коптево, Моссельмаш",2025-06-27
realtor_not_commerce,https://www.cian.ru/rent/flat/253119674/,Москва,rent_long,flat,50000.0,1983.0,block,30.0,12,Царицыно,2021-03-16
realtor_not_commerce,https://www.cian.ru/rent/flat/319573733/,Москва,rent_long,flat,50000.0,1969.0,panel,30.0,9,"Свиблово, Ботанический сад, Бабушкинская",2025-07-09
realtor_not_commerce,https://www.cian.ru/rent/flat/319462127/,Москва,rent_long,flat,50000.0,2023.0,unknown,17.2,16,"Ольховая, Коммунарка, Новомосковская",2025-07-05
realtor_not_commerce,https://www.cian.ru/rent/flat/319262739/,Москва,rent_long,flat,50000.0,2023.0,panel,30.0,15,"Кокошкино, Санино, Крёкшино",2025-06-30
realtor_not_commerce,https://www.cian.ru/rent/flat/319540188/,Москва,rent_long,flat,50000.0,1961.0,block,31.0,5,"Щёлковская, Первомайская, Измайловская",2025-07-08
realtor_not_commerce,https://www.cian.ru/rent/flat/319539540/,Москва,rent_long,flat,50000.0,2021.0,monolith,12.0,25,"Павшино, Строгино, Мякинино",2025-07-08
realtor_not_commerce,https://www.cian.ru/rent/flat/319015858/,Москва,rent_long,flat,50000.0,1979.0,panel,30.0,12,"Аэропорт Внуково, Пыхтино, Рассказовка",2025-06-23
realtor_not_commerce,https://www.cian.ru/rent/flat/319712663/,Москва,rent_long,flat,51000.0,1980.0,unknown,30.0,9,"Братиславская, Люблино, Депо",2025-07-13
realtor_based,https://www.cian.ru/rent/flat/319453825/,Москва,rent_long,flat,53000.0,1981.0,panel,32.0,12,"Люблино, Братиславская, Алма-Атинская",2025-07-05
realtor_based,https://www.cian.ru/rent/flat/274153357/,Москва,rent_long,flat,53000.0,1974.0,panel,30.0,16,"Зеленоград — Крюково, Фирсановская, Сходня",2022-05-31
realtor_based,https://www.cian.ru/rent/flat/319691190/,Москва,rent_long,flat,53000.0,,unknown,28.0,9,"Речной вокзал, Грачёвская, Беломорская",2025-07-12
realtor_based,https://www.cian.ru/rent/flat/319705272/,Москва,rent_long,flat,53000.0,,unknown,18.0,9,"Щёлковская, Первомайская",2025-07-13
